enrollment_id,count_access_browser,count_access_server,count_navigate_server,count_problem_browser,count_problem_server,count_page_close_browser,count_video_browser,count_discussion_server,count_wiki_server
22092,14.0,53.0,44.0,95.0,10.0,32.0,11.0,11.0,0.0
22099,0.0,14.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0
22109,2.0,30.0,8.0,12.0,1.0,17.0,1.0,0.0,0.0
22112,6.0,94.0,36.0,28.0,7.0,65.0,23.0,16.0,4.0
22113,2.0,54.0,14.0,28.0,2.0,30.0,3.0,0.0,0.0
22117,6.0,7.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0
22119,7.0,57.0,18.0,24.0,3.0,41.0,12.0,15.0,3.0
22122,4.0,32.0,2.0,1.0,1.0,24.0,4.0,0.0,0.0
22125,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22127,13.0,156.0,20.0,37.0,2.0,62.0,28.0,2.0,0.0
22129,6.0,57.0,7.0,20.0,3.0,38.0,2.0,0.0,0.0
22133,17.0,203.0,102.0,32.0,3.0,88.0,12.0,135.0,2.0
22137,6.0,47.0,17.0,13.0,5.0,29.0,2.0,0.0,0.0
22140,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
22143,2.0,78.0,12.0,13.0,4.0,41.0,7.0,0.0,0.0
22145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22149,0.0,5.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0
22152,6.0,122.0,23.0,40.0,6.0,71.0,12.0,19.0,2.0
22153,53.0,146.0,36.0,48.0,4.0,63.0,25.0,20.0,0.0
22154,0.0,17.0,3.0,0.0,0.0,8.0,2.0,0.0,0.0
22155,4.0,30.0,10.0,4.0,1.0,4.0,0.0,0.0,0.0
22159,12.0,37.0,15.0,28.0,4.0,2.0,0.0,4.0,1.0
22161,15.0,44.0,37.0,59.0,9.0,2.0,1.0,5.0,5.0
22162,0.0,7.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0
22164,18.0,77.0,21.0,48.0,6.0,4.0,2.0,12.0,1.0
22168,14.0,33.0,48.0,40.0,4.0,19.0,1.0,11.0,0.0
22169,16.0,101.0,46.0,45.0,5.0,60.0,10.0,25.0,1.0
22172,6.0,49.0,25.0,5.0,3.0,29.0,2.0,6.0,1.0
22173,2.0,17.0,9.0,0.0,0.0,14.0,4.0,10.0,1.0
22184,3.0,24.0,6.0,18.0,2.0,11.0,0.0,0.0,1.0
22187,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
22188,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
22191,1.0,31.0,4.0,1.0,0.0,14.0,7.0,0.0,0.0
22192,3.0,18.0,20.0,0.0,0.0,9.0,2.0,3.0,3.0
22193,31.0,59.0,54.0,58.0,7.0,48.0,7.0,29.0,1.0
22198,0.0,21.0,7.0,1.0,1.0,15.0,2.0,3.0,1.0
22204,0.0,39.0,10.0,4.0,2.0,19.0,0.0,0.0,0.0
22207,0.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
22209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22211,0.0,7.0,5.0,0.0,0.0,3.0,0.0,1.0,1.0
22213,4.0,68.0,10.0,3.0,1.0,22.0,6.0,5.0,0.0
22214,20.0,85.0,29.0,20.0,2.0,59.0,25.0,1.0,4.0
22217,5.0,28.0,9.0,6.0,1.0,3.0,0.0,0.0,0.0
22221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22228,17.0,65.0,27.0,73.0,8.0,1.0,0.0,8.0,1.0
22231,0.0,27.0,4.0,6.0,2.0,17.0,1.0,0.0,0.0
22235,7.0,45.0,14.0,36.0,3.0,25.0,5.0,0.0,0.0
22236,2.0,11.0,9.0,4.0,1.0,1.0,0.0,6.0,3.0
22239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22240,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
22241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22247,4.0,17.0,8.0,2.0,2.0,6.0,0.0,0.0,0.0
22251,0.0,9.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0
22256,1.0,24.0,7.0,0.0,0.0,14.0,5.0,0.0,0.0
22259,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
22266,0.0,8.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0
22270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22273,11.0,71.0,22.0,75.0,16.0,43.0,3.0,13.0,2.0
22274,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
22282,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
22283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22285,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
22298,90.0,38.0,47.0,114.0,30.0,10.0,34.0,24.0,0.0
22303,68.0,55.0,40.0,36.0,10.0,15.0,32.0,57.0,6.0
22306,0.0,4.0,7.0,5.0,2.0,2.0,2.0,0.0,1.0
22308,0.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
22315,1.0,8.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0
22324,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
22329,38.0,42.0,45.0,35.0,9.0,25.0,23.0,11.0,0.0
22330,10.0,5.0,14.0,0.0,0.0,4.0,3.0,0.0,0.0
22331,30.0,57.0,20.0,17.0,3.0,38.0,13.0,3.0,1.0
22334,0.0,3.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0
22339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22342,10.0,51.0,27.0,18.0,3.0,29.0,10.0,27.0,4.0
22344,3.0,19.0,12.0,3.0,0.0,5.0,4.0,7.0,1.0
22355,1.0,5.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
22356,10.0,37.0,20.0,11.0,1.0,16.0,9.0,20.0,1.0
22357,0.0,1.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0
22359,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22360,4.0,6.0,5.0,0.0,0.0,2.0,0.0,1.0,1.0
22364,29.0,15.0,6.0,18.0,0.0,4.0,15.0,0.0,0.0
22365,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
22366,6.0,35.0,9.0,4.0,2.0,16.0,7.0,19.0,0.0
22369,41.0,29.0,8.0,43.0,1.0,10.0,8.0,13.0,2.0
22370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22371,0.0,14.0,7.0,2.0,0.0,2.0,1.0,0.0,0.0
22372,0.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0
22373,2.0,18.0,6.0,0.0,0.0,6.0,3.0,0.0,0.0
22374,88.0,42.0,13.0,0.0,0.0,20.0,91.0,0.0,1.0
22375,4.0,14.0,4.0,15.0,3.0,3.0,6.0,14.0,0.0
22376,1.0,10.0,10.0,0.0,0.0,3.0,2.0,0.0,0.0
22377,0.0,6.0,5.0,0.0,0.0,2.0,1.0,0.0,1.0
22379,8.0,30.0,8.0,22.0,2.0,9.0,7.0,5.0,2.0
22385,50.0,71.0,7.0,27.0,12.0,38.0,24.0,20.0,0.0
22386,9.0,94.0,36.0,91.0,11.0,43.0,7.0,12.0,0.0
22387,7.0,14.0,7.0,21.0,1.0,10.0,5.0,7.0,0.0
22404,20.0,27.0,18.0,0.0,0.0,0.0,5.0,6.0,2.0
22406,2.0,6.0,2.0,8.0,2.0,3.0,1.0,8.0,0.0
22408,25.0,37.0,6.0,10.0,0.0,24.0,45.0,2.0,0.0
22412,11.0,23.0,13.0,11.0,3.0,3.0,6.0,2.0,3.0
22415,7.0,34.0,17.0,8.0,1.0,16.0,10.0,5.0,0.0
22418,10.0,10.0,10.0,0.0,0.0,4.0,4.0,4.0,1.0
22420,2.0,2.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0
22424,3.0,18.0,7.0,0.0,0.0,3.0,1.0,5.0,0.0
22427,35.0,99.0,8.0,54.0,7.0,63.0,33.0,19.0,0.0
22429,0.0,0.0,2.0,0.0,0.0,0.0,0.0,30.0,0.0
22430,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
22433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22434,38.0,25.0,6.0,26.0,7.0,12.0,15.0,5.0,1.0
22435,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
22438,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
22441,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
22445,0.0,8.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0
22448,0.0,12.0,11.0,0.0,0.0,4.0,2.0,6.0,1.0
22451,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
22452,0.0,9.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0
22453,0.0,19.0,18.0,0.0,0.0,6.0,0.0,134.0,6.0
22454,4.0,25.0,12.0,38.0,1.0,4.0,1.0,5.0,5.0
22457,0.0,4.0,6.0,0.0,0.0,2.0,3.0,0.0,0.0
22459,3.0,15.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0
22460,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22461,4.0,5.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0
22463,0.0,11.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0
22467,0.0,7.0,8.0,0.0,0.0,1.0,2.0,0.0,1.0
22468,7.0,18.0,14.0,19.0,0.0,9.0,4.0,7.0,2.0
22470,1.0,9.0,2.0,1.0,1.0,5.0,5.0,0.0,0.0
22471,38.0,14.0,16.0,34.0,5.0,5.0,14.0,8.0,1.0
22474,2.0,11.0,3.0,0.0,0.0,4.0,5.0,0.0,0.0
22477,63.0,34.0,4.0,124.0,23.0,22.0,25.0,1.0,0.0
22485,17.0,37.0,13.0,4.0,1.0,18.0,17.0,5.0,1.0
22486,14.0,35.0,19.0,1.0,0.0,20.0,14.0,10.0,18.0
22487,2.0,6.0,7.0,0.0,0.0,4.0,3.0,1.0,2.0
22490,3.0,10.0,9.0,2.0,0.0,5.0,2.0,0.0,1.0
22491,25.0,41.0,24.0,14.0,3.0,18.0,15.0,63.0,1.0
22494,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
22501,35.0,20.0,4.0,23.0,5.0,13.0,18.0,0.0,0.0
22502,3.0,26.0,11.0,0.0,0.0,12.0,10.0,0.0,0.0
22503,0.0,9.0,3.0,0.0,0.0,4.0,0.0,1.0,1.0
22505,22.0,48.0,16.0,67.0,19.0,27.0,17.0,1.0,1.0
22512,21.0,31.0,16.0,6.0,1.0,15.0,11.0,57.0,16.0
22514,157.0,115.0,51.0,158.0,52.0,52.0,67.0,30.0,5.0
22517,0.0,3.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0
22520,71.0,111.0,31.0,177.0,54.0,74.0,9.0,76.0,6.0
22524,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
22526,10.0,20.0,11.0,0.0,0.0,8.0,8.0,3.0,2.0
22528,0.0,4.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0
22529,10.0,66.0,54.0,16.0,3.0,26.0,6.0,6.0,8.0
22533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22538,4.0,10.0,2.0,5.0,1.0,3.0,2.0,0.0,0.0
22539,3.0,5.0,5.0,2.0,1.0,1.0,2.0,0.0,0.0
22541,4.0,13.0,11.0,6.0,0.0,2.0,3.0,9.0,29.0
22549,6.0,15.0,4.0,1.0,1.0,7.0,3.0,2.0,0.0
22554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22555,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
22557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22560,18.0,175.0,75.0,44.0,5.0,70.0,16.0,51.0,8.0
22561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22565,8.0,12.0,8.0,11.0,1.0,3.0,7.0,0.0,2.0
22566,4.0,14.0,6.0,0.0,0.0,5.0,2.0,2.0,1.0
22567,1.0,18.0,8.0,0.0,0.0,5.0,2.0,8.0,0.0
22570,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0
22572,0.0,7.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0
22574,2.0,16.0,9.0,16.0,0.0,7.0,3.0,0.0,0.0
22578,2.0,32.0,19.0,7.0,0.0,19.0,4.0,6.0,1.0
22580,0.0,13.0,6.0,0.0,0.0,11.0,6.0,0.0,0.0
22582,11.0,44.0,22.0,7.0,4.0,23.0,7.0,6.0,3.0
22584,10.0,28.0,8.0,5.0,2.0,8.0,6.0,0.0,0.0
22586,3.0,24.0,24.0,4.0,2.0,9.0,7.0,14.0,17.0
22588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22591,5.0,4.0,7.0,0.0,0.0,0.0,3.0,0.0,1.0
22592,9.0,7.0,17.0,8.0,0.0,3.0,4.0,0.0,6.0
22593,0.0,2.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0
22594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22597,0.0,17.0,14.0,3.0,0.0,3.0,2.0,0.0,1.0
22608,17.0,42.0,26.0,10.0,0.0,25.0,14.0,1.0,7.0
22609,2.0,11.0,3.0,8.0,1.0,6.0,1.0,0.0,0.0
22613,1.0,9.0,4.0,8.0,1.0,4.0,4.0,1.0,1.0
22618,0.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
22623,26.0,57.0,11.0,18.0,0.0,17.0,12.0,0.0,0.0
22625,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22628,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0
22630,39.0,29.0,9.0,22.0,6.0,13.0,13.0,11.0,1.0
22632,50.0,41.0,18.0,0.0,0.0,25.0,62.0,37.0,0.0
22635,0.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0
22639,0.0,12.0,1.0,3.0,1.0,7.0,6.0,0.0,0.0
22640,29.0,132.0,37.0,115.0,3.0,75.0,16.0,1.0,0.0
22641,0.0,5.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
22645,1.0,64.0,14.0,0.0,0.0,27.0,9.0,0.0,0.0
22653,0.0,20.0,12.0,0.0,0.0,14.0,4.0,0.0,1.0
22655,0.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
22657,0.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0
22658,1.0,16.0,3.0,52.0,5.0,12.0,0.0,0.0,0.0
22659,6.0,64.0,5.0,6.0,0.0,17.0,0.0,20.0,1.0
22661,17.0,78.0,23.0,89.0,15.0,11.0,3.0,45.0,4.0
22665,0.0,8.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0
22666,11.0,32.0,10.0,15.0,0.0,11.0,1.0,5.0,0.0
22668,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
22670,45.0,95.0,27.0,128.0,5.0,49.0,28.0,0.0,0.0
22673,1.0,23.0,5.0,0.0,0.0,16.0,10.0,0.0,0.0
22675,0.0,21.0,11.0,0.0,0.0,12.0,1.0,0.0,0.0
22678,18.0,99.0,29.0,3.0,1.0,66.0,11.0,67.0,1.0
22682,21.0,41.0,11.0,60.0,2.0,26.0,6.0,16.0,1.0
22685,188.0,179.0,56.0,141.0,8.0,20.0,21.0,80.0,4.0
22686,0.0,8.0,13.0,0.0,0.0,0.0,0.0,6.0,7.0
22688,2.0,23.0,9.0,18.0,2.0,12.0,6.0,4.0,0.0
22689,3.0,100.0,40.0,15.0,0.0,52.0,1.0,87.0,9.0
22690,92.0,274.0,66.0,66.0,2.0,175.0,94.0,66.0,14.0
22691,0.0,63.0,37.0,20.0,2.0,26.0,5.0,17.0,10.0
22692,1.0,45.0,43.0,11.0,1.0,44.0,6.0,19.0,0.0
22697,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
22699,7.0,101.0,21.0,86.0,0.0,34.0,6.0,4.0,1.0
22700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22704,4.0,21.0,14.0,13.0,1.0,12.0,3.0,2.0,1.0
22705,4.0,7.0,2.0,5.0,0.0,3.0,1.0,0.0,0.0
22712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22720,0.0,13.0,4.0,15.0,3.0,1.0,0.0,1.0,0.0
22721,0.0,123.0,23.0,27.0,0.0,61.0,13.0,5.0,0.0
22723,116.0,123.0,16.0,252.0,31.0,57.0,38.0,29.0,0.0
22725,0.0,24.0,10.0,0.0,0.0,12.0,4.0,1.0,0.0
22728,0.0,6.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0
22731,2.0,25.0,10.0,7.0,3.0,3.0,0.0,3.0,1.0
22733,2.0,14.0,20.0,54.0,2.0,15.0,6.0,1.0,1.0
22739,2.0,7.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0
22742,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
22745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22748,9.0,24.0,7.0,0.0,0.0,10.0,5.0,1.0,0.0
22749,0.0,3.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0
22751,0.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0
22754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22765,5.0,32.0,15.0,35.0,7.0,20.0,3.0,2.0,1.0
22768,2.0,7.0,1.0,7.0,3.0,5.0,0.0,0.0,0.0
22769,2.0,93.0,43.0,21.0,4.0,57.0,6.0,59.0,8.0
22772,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22775,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22778,1.0,15.0,17.0,0.0,0.0,6.0,1.0,1.0,3.0
22779,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0
22781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22782,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
22783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22784,0.0,5.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0
22785,37.0,19.0,36.0,27.0,1.0,20.0,17.0,3.0,2.0
22788,1.0,18.0,4.0,13.0,0.0,3.0,0.0,0.0,0.0
22790,0.0,18.0,8.0,12.0,0.0,14.0,2.0,3.0,1.0
22792,2.0,11.0,3.0,3.0,1.0,8.0,0.0,7.0,0.0
22796,28.0,58.0,30.0,51.0,10.0,3.0,1.0,12.0,1.0
22797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22798,8.0,19.0,7.0,0.0,0.0,10.0,6.0,1.0,1.0
22799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22801,4.0,5.0,6.0,0.0,0.0,4.0,1.0,3.0,0.0
22802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22804,1.0,22.0,6.0,37.0,5.0,0.0,0.0,6.0,0.0
22805,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
22808,1.0,63.0,27.0,33.0,7.0,2.0,0.0,34.0,38.0
22809,0.0,9.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0
22811,13.0,72.0,24.0,22.0,4.0,31.0,17.0,46.0,2.0
22815,351.0,249.0,76.0,268.0,5.0,137.0,111.0,36.0,3.0
22817,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
22827,0.0,8.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0
22830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22831,31.0,56.0,11.0,27.0,1.0,34.0,14.0,4.0,0.0
22832,1.0,12.0,10.0,6.0,2.0,13.0,0.0,3.0,1.0
22835,3.0,2.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0
22837,1.0,125.0,32.0,37.0,0.0,73.0,21.0,19.0,1.0
22840,2.0,9.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0
22841,0.0,13.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0
22842,69.0,49.0,19.0,187.0,41.0,30.0,13.0,8.0,0.0
22844,0.0,20.0,4.0,0.0,0.0,14.0,4.0,0.0,0.0
22845,4.0,137.0,39.0,37.0,0.0,64.0,14.0,79.0,3.0
22850,9.0,26.0,9.0,0.0,0.0,14.0,7.0,5.0,0.0
22852,0.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
22853,88.0,55.0,29.0,175.0,22.0,1.0,11.0,10.0,3.0
22854,80.0,35.0,15.0,123.0,8.0,21.0,21.0,0.0,0.0
22863,18.0,189.0,29.0,3.0,1.0,81.0,35.0,2.0,2.0
22866,1.0,11.0,5.0,6.0,0.0,6.0,0.0,0.0,0.0
22868,3.0,127.0,28.0,5.0,0.0,81.0,33.0,53.0,4.0
22871,9.0,4.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0
22873,29.0,75.0,33.0,206.0,48.0,5.0,1.0,5.0,1.0
22882,14.0,20.0,10.0,33.0,3.0,6.0,3.0,0.0,0.0
22883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22884,0.0,54.0,14.0,32.0,4.0,4.0,0.0,0.0,0.0
22888,0.0,14.0,12.0,4.0,0.0,2.0,0.0,0.0,7.0
22890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22891,4.0,52.0,20.0,23.0,7.0,23.0,5.0,5.0,0.0
22892,0.0,15.0,5.0,5.0,1.0,12.0,2.0,1.0,0.0
22896,2.0,161.0,47.0,178.0,14.0,54.0,15.0,0.0,0.0
22903,39.0,137.0,38.0,118.0,16.0,103.0,62.0,17.0,8.0
22904,0.0,10.0,6.0,0.0,0.0,3.0,2.0,0.0,0.0
22908,0.0,169.0,68.0,6.0,1.0,72.0,33.0,39.0,11.0
22909,2.0,10.0,9.0,36.0,5.0,4.0,0.0,11.0,1.0
22912,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22913,0.0,13.0,2.0,0.0,0.0,4.0,4.0,1.0,0.0
22917,17.0,16.0,2.0,44.0,13.0,1.0,0.0,0.0,0.0
22932,1.0,41.0,24.0,18.0,2.0,25.0,3.0,25.0,2.0
22936,1.0,15.0,17.0,0.0,0.0,10.0,1.0,24.0,2.0
22938,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
22941,99.0,103.0,44.0,96.0,11.0,5.0,12.0,8.0,9.0
22942,1.0,5.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0
22945,23.0,26.0,3.0,18.0,2.0,2.0,5.0,7.0,1.0
22950,1.0,112.0,26.0,20.0,0.0,76.0,20.0,38.0,1.0
22953,0.0,36.0,30.0,10.0,2.0,4.0,2.0,15.0,12.0
22954,4.0,12.0,5.0,9.0,0.0,4.0,3.0,3.0,3.0
22960,14.0,25.0,16.0,31.0,4.0,8.0,1.0,8.0,1.0
22961,6.0,21.0,6.0,20.0,5.0,8.0,0.0,0.0,0.0
22963,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0
22969,1.0,36.0,10.0,0.0,0.0,13.0,7.0,0.0,0.0
22973,0.0,47.0,8.0,7.0,1.0,13.0,4.0,0.0,0.0
22977,0.0,9.0,6.0,0.0,0.0,3.0,0.0,3.0,0.0
22981,1.0,33.0,14.0,54.0,8.0,27.0,3.0,1.0,2.0
22993,3.0,16.0,14.0,67.0,6.0,14.0,2.0,0.0,0.0
22994,0.0,17.0,6.0,6.0,2.0,5.0,3.0,0.0,0.0
22996,46.0,90.0,67.0,50.0,6.0,51.0,11.0,282.0,13.0
23000,1.0,94.0,28.0,11.0,1.0,56.0,39.0,52.0,16.0
23002,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
23003,24.0,39.0,31.0,43.0,4.0,15.0,9.0,14.0,3.0
23005,0.0,41.0,11.0,6.0,2.0,23.0,6.0,0.0,0.0
23006,10.0,98.0,31.0,137.0,29.0,46.0,17.0,98.0,1.0
23021,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0
23023,75.0,164.0,43.0,48.0,3.0,61.0,38.0,393.0,0.0
23026,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
23028,245.0,150.0,43.0,258.0,23.0,94.0,51.0,160.0,3.0
23030,32.0,217.0,63.0,74.0,13.0,88.0,64.0,230.0,4.0
23031,0.0,87.0,22.0,16.0,2.0,42.0,19.0,317.0,32.0
23033,0.0,36.0,5.0,0.0,0.0,23.0,6.0,2.0,0.0
23034,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
23036,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23040,4.0,18.0,21.0,11.0,2.0,1.0,0.0,30.0,3.0
23043,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
23044,0.0,24.0,14.0,4.0,2.0,18.0,5.0,1.0,2.0
23046,2.0,48.0,12.0,19.0,0.0,29.0,6.0,0.0,2.0
23049,6.0,24.0,6.0,22.0,4.0,15.0,3.0,23.0,0.0
23050,0.0,34.0,7.0,25.0,6.0,17.0,5.0,46.0,2.0
23056,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
23061,0.0,7.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0
23063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23065,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
23074,0.0,11.0,4.0,0.0,0.0,0.0,0.0,11.0,0.0
23078,0.0,5.0,11.0,0.0,0.0,1.0,0.0,0.0,2.0
23079,0.0,14.0,5.0,0.0,0.0,9.0,1.0,0.0,0.0
23083,83.0,142.0,32.0,127.0,5.0,32.0,16.0,25.0,2.0
23084,10.0,41.0,18.0,29.0,9.0,15.0,2.0,20.0,0.0
23086,7.0,11.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0
23087,25.0,57.0,17.0,0.0,0.0,30.0,10.0,1.0,1.0
23089,86.0,39.0,18.0,28.0,8.0,0.0,23.0,219.0,5.0
23090,2.0,12.0,7.0,2.0,0.0,8.0,2.0,0.0,0.0
23091,0.0,53.0,31.0,95.0,17.0,23.0,8.0,6.0,7.0
23093,0.0,4.0,7.0,8.0,2.0,6.0,1.0,4.0,4.0
23095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23099,14.0,22.0,5.0,8.0,0.0,13.0,5.0,2.0,0.0
23105,6.0,122.0,63.0,27.0,2.0,74.0,10.0,88.0,4.0
23107,0.0,68.0,17.0,11.0,3.0,26.0,8.0,8.0,1.0
23108,0.0,51.0,20.0,32.0,4.0,38.0,4.0,46.0,5.0
23109,0.0,9.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0
23112,0.0,46.0,21.0,42.0,6.0,13.0,6.0,5.0,0.0
23114,0.0,9.0,2.0,10.0,1.0,2.0,0.0,2.0,0.0
23115,0.0,17.0,9.0,9.0,1.0,11.0,0.0,7.0,0.0
23117,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
