enrollment_id,week1_session_count,week2_session_count,week3_session_count,week4_session_count,week5_session_count
50558,2,0,0,0,0
50559,0,0,0,1,0
50560,0,1,0,0,0
50564,0,3,3,0,1
50565,0,6,1,11,0
50567,3,3,4,0,0
50568,0,0,2,1,1
50569,1,0,0,0,0
50571,0,0,6,4,0
50572,5,0,0,3,0
50574,1,0,0,0,0
50576,0,0,0,1,0
50577,0,0,0,0,1
50580,0,13,7,2,0
50581,0,0,4,0,0
50586,2,0,0,0,0
50587,1,0,0,14,1
50588,0,0,1,0,0
50590,0,2,0,0,0
50593,11,3,3,0,0
50596,0,0,0,0,3
50597,7,0,0,0,0
50599,0,3,10,0,7
50600,0,1,0,0,0
50602,3,1,0,3,0
50603,0,0,0,0,1
50606,4,0,0,0,0
50609,0,6,1,7,1
50614,0,0,0,1,0
50616,0,0,0,2,0
50618,1,2,4,1,2
50619,0,0,1,0,0
50620,1,0,0,0,0
50624,0,0,11,13,0
50625,1,0,0,0,0
50628,8,3,0,0,0
50631,8,5,0,8,0
50634,12,0,6,3,0
50637,5,0,0,0,0
50648,4,1,3,1,0
50650,0,1,1,0,0
50655,0,0,2,0,0
50656,0,0,1,0,0
50657,0,0,2,1,0
50659,11,2,0,0,0
50664,0,2,3,0,0
50665,0,0,1,3,0
50666,5,0,0,0,0
50669,0,4,0,0,0
50671,0,0,0,0,1
50673,1,0,0,0,0
50676,0,0,0,0,1
50678,0,1,0,0,0
50681,10,3,0,0,0
50684,3,5,3,4,1
50685,1,8,7,6,0
50690,0,0,0,2,0
50691,5,6,3,0,4
50696,1,1,0,0,0
50700,0,0,1,0,0
50705,0,0,1,0,0
50708,1,0,0,0,0
50709,0,0,1,0,0
50713,0,0,1,0,0
50714,0,0,0,1,0
50717,0,0,0,1,0
50721,0,0,0,4,0
50722,0,0,0,1,0
50725,3,2,2,1,0
50726,2,0,0,0,0
50727,0,5,2,1,0
50736,0,0,1,4,0
50741,0,0,0,0,1
50744,0,0,1,0,0
50748,0,0,0,1,0
50749,2,0,3,0,0
50750,7,0,2,1,0
50751,0,2,1,1,0
50755,0,0,3,0,0
50756,1,0,0,0,0
50758,0,7,4,0,0
50759,0,0,1,3,0
50761,0,0,1,0,0
50762,0,0,1,0,0
50763,0,0,0,1,0
50766,0,1,0,0,0
50767,2,0,2,0,0
50769,2,1,0,0,0
50771,6,4,0,0,0
50776,0,0,1,1,0
50777,9,3,0,8,0
50781,0,0,4,4,5
50783,1,4,0,1,3
50786,0,0,5,0,0
50791,4,0,0,0,0
50792,0,0,3,4,0
50797,0,10,1,13,7
50800,3,0,0,0,0
50801,0,0,1,0,0
50802,7,5,1,5,0
50805,1,1,6,5,0
50806,1,0,0,0,0
50809,0,1,0,0,0
50811,1,0,0,0,0
50814,0,0,1,1,0
50818,0,0,0,1,1
50821,0,3,1,0,0
50826,10,0,0,3,0
50827,2,0,0,0,0
50830,0,0,1,0,0
50837,2,0,2,0,1
50839,0,0,0,0,28
50844,2,3,0,31,3
50845,9,2,0,5,0
50847,0,3,2,0,0
50850,0,0,6,0,0
50856,0,2,1,0,0
50857,0,0,0,0,1
50864,9,10,21,9,0
50865,1,1,0,0,0
50869,0,0,1,0,0
50871,2,2,1,0,0
50879,0,0,0,0,16
50880,0,0,3,0,0
50882,0,0,0,0,1
50883,0,2,0,0,0
50896,7,7,12,2,7
50900,0,0,1,0,0
50901,0,3,3,0,0
50905,8,1,4,0,0
50906,0,0,2,3,0
50907,5,1,1,0,0
50910,4,0,2,1,0
50911,0,0,3,0,0
50917,2,1,4,7,0
50920,0,0,4,0,0
50921,0,2,3,0,2
50924,0,0,1,0,0
50925,0,0,1,1,0
50927,1,0,2,0,0
50929,0,0,1,0,0
50931,0,0,1,0,0
50932,0,0,0,0,1
50935,0,0,2,1,0
50936,0,0,5,2,0
50938,4,8,2,0,0
50939,6,0,1,0,0
50947,2,1,3,0,0
50949,0,2,0,0,1
50952,0,1,0,0,0
50953,0,0,3,0,0
50960,0,0,1,0,0
50961,0,0,1,2,0
50972,2,0,1,0,0
50975,2,2,2,0,0
50977,0,0,1,0,0
50978,4,0,1,0,0
50985,0,0,1,0,0
50986,0,0,1,0,0
50988,0,1,1,0,0
50989,1,0,1,0,0
50990,0,0,1,2,3
50992,0,3,1,1,0
50993,6,6,7,5,0
50995,0,0,1,6,0
50998,0,0,4,1,0
51000,0,0,0,0,1
51003,2,1,1,2,0
51004,0,2,0,0,0
51006,0,7,45,13,15
51010,0,6,3,1,0
51017,7,3,3,2,0
51018,0,0,1,0,0
51022,0,0,6,3,0
51023,2,2,1,0,0
51024,0,0,7,0,0
51029,7,11,8,0,0
51034,0,1,2,0,0
51035,0,0,4,0,0
51036,0,0,1,0,0
51037,5,4,3,3,0
51043,0,0,3,0,0
51050,7,1,1,0,0
51057,0,2,1,0,0
51062,14,10,4,0,0
51066,0,0,3,0,0
51067,2,0,2,2,0
51072,0,5,1,0,0
51075,0,0,10,20,2
51077,0,0,1,0,0
51079,0,0,1,1,0
51085,0,0,1,0,0
51086,0,0,4,0,0
51088,0,0,2,0,0
51092,2,0,3,0,0
51093,0,0,2,0,0
51100,0,0,2,0,0
51102,0,0,1,0,0
51103,1,1,5,1,0
51104,0,0,2,0,0
51110,1,2,2,6,0
51111,0,0,8,2,0
51112,0,0,1,0,0
51113,0,3,8,2,0
51114,0,1,4,0,0
51115,0,3,1,1,0
51118,4,0,2,0,0
51119,0,0,4,4,0
51120,0,0,0,1,3
51122,0,0,4,8,3
51126,0,1,0,0,0
51130,2,3,0,0,0
51131,0,0,0,0,1
51132,0,0,1,0,0
51134,0,0,1,0,0
51139,5,0,1,1,0
51140,4,4,2,3,0
51141,0,0,1,0,0
51142,0,0,1,0,0
51143,0,0,1,0,0
51145,0,0,12,9,0
51146,0,0,5,3,0
51148,0,0,2,0,0
51152,4,0,1,1,3
51153,7,1,1,0,3
51161,0,0,5,0,0
51162,10,1,7,3,0
51163,0,0,1,0,0
51164,0,0,1,0,0
51167,0,0,3,0,0
51168,1,0,4,0,0
51170,1,28,1,0,0
51174,0,0,0,0,4
51175,6,1,1,1,0
51178,4,3,2,0,0
51180,0,0,1,0,0
51182,5,3,6,0,1
51191,0,0,1,0,0
51197,0,0,8,0,0
51199,3,6,2,0,0
51200,0,0,14,1,1
51201,0,0,4,0,0
51207,7,1,2,0,0
51211,7,0,2,0,0
51213,3,2,7,2,0
51220,0,1,1,0,0
51222,0,0,3,0,0
51223,4,1,2,0,0
51225,0,0,3,0,0
51227,0,0,3,4,1
51230,0,0,8,0,0
51231,1,7,1,1,0
51235,1,0,1,0,0
51236,4,1,8,3,0
51237,0,0,1,1,0
51238,9,0,7,1,0
51241,26,17,1,0,0
51243,0,0,1,0,0
51247,6,17,1,0,0
51250,0,0,1,1,0
51251,1,4,1,5,0
51257,3,2,0,0,0
51263,4,2,3,0,0
51264,9,4,1,0,0
51267,0,0,2,2,0
51269,4,1,1,3,0
51270,0,3,3,10,0
51274,0,0,1,0,0
51276,0,2,3,2,0
51280,0,0,1,0,0
51282,0,0,2,0,0
51284,0,0,1,0,0
51285,3,4,1,0,0
51286,0,1,0,0,0
51287,0,0,3,2,0
51289,0,1,2,0,0
51291,0,0,9,0,0
51300,4,0,2,0,0
51302,0,0,3,0,0
51304,0,0,4,1,0
51313,0,0,1,5,0
51316,3,2,3,0,0
51320,0,0,2,0,0
51322,0,0,3,1,0
51323,12,3,2,8,0
51324,0,0,3,0,0
51327,0,0,0,1,1
51329,0,1,5,4,0
51330,0,2,0,0,0
51333,1,1,3,0,0
51344,3,1,5,1,0
51348,0,2,10,2,0
51349,8,2,2,0,0
51357,0,0,2,4,0
51358,0,0,0,1,6
51361,0,0,5,0,0
51362,0,1,1,1,0
51364,1,0,1,0,0
51365,0,0,1,0,0
51373,7,7,6,2,1
51374,0,0,1,0,0
51375,0,0,3,0,0
51378,0,0,2,0,0
51381,11,2,14,12,0
51389,0,1,0,0,0
51390,0,2,1,0,0
51396,0,1,2,2,0
51401,0,0,1,0,0
51405,0,0,3,0,0
51409,0,0,1,0,0
51415,0,0,1,0,0
51418,0,1,0,0,0
51420,0,0,1,0,0
51421,3,2,2,0,0
51423,0,0,1,0,0
51429,0,7,2,1,0
51430,5,1,2,0,0
51437,0,0,2,0,0
51438,1,0,3,0,0
51446,0,0,1,5,0
51447,0,0,1,0,0
51452,5,1,3,3,2
51454,0,0,0,0,2
51457,0,0,1,0,0
51458,3,1,3,4,0
51460,0,0,1,5,0
51463,0,0,1,0,0
51464,0,0,1,0,0
51465,3,0,1,1,0
51468,0,0,1,0,0
51471,0,1,0,0,0
51472,0,13,5,0,0
51473,4,0,1,0,0
51476,12,3,6,1,0
51479,1,1,1,0,0
51481,0,0,2,0,0
51483,11,11,1,3,0
51485,0,0,1,0,0
51490,0,0,2,0,0
51493,0,0,1,0,0
51494,0,0,1,0,0
51497,0,0,0,0,1
51499,0,2,4,0,0
51500,0,3,4,4,0
51501,3,2,2,0,0
51505,2,1,1,0,0
51508,11,4,1,2,0
51509,18,4,6,10,1
51510,1,4,2,0,0
51512,5,1,2,0,0
51514,0,0,1,0,0
51518,0,2,2,0,0
51521,0,0,2,0,0
51525,1,1,1,1,0
51527,0,0,1,0,0
51533,5,2,6,0,0
51536,0,0,1,0,0
51542,7,7,4,3,0
51544,0,0,2,0,0
51552,0,0,1,0,0
51554,0,2,1,0,0
51556,0,0,3,0,0
51557,1,0,2,0,0
51566,3,1,2,1,0
51572,0,3,3,0,0
51579,0,0,1,0,0
51580,1,0,3,0,0
51581,0,0,1,0,0
51583,0,0,1,0,0
51585,4,4,10,2,2
51588,0,0,1,1,0
51589,0,0,4,0,0
51595,0,0,1,0,0
51596,0,0,0,0,1
51610,0,0,1,0,0
51613,0,1,1,0,0
51614,1,1,2,0,0
51617,0,3,6,0,0
51618,0,0,2,0,0
51623,0,0,2,0,0
51626,14,3,1,1,0
51630,0,0,1,1,0
51632,0,0,6,3,0
51633,9,21,11,13,8
51634,0,0,1,0,0
51637,0,0,1,0,0
51639,0,0,2,0,0
51640,0,2,3,0,0
51643,2,5,0,1,1
51644,0,0,0,0,1
51646,2,0,1,0,0
51650,0,1,1,0,0
51653,3,15,1,6,0
51661,0,7,0,0,4
51662,8,5,8,0,2
51664,3,0,2,2,0
51668,3,0,4,0,0
51674,0,0,1,0,0
51675,2,0,1,0,0
51676,0,0,5,0,0
51678,0,0,1,0,0
51681,0,0,1,0,0
51690,0,0,1,0,0
51691,0,3,1,0,0
51692,0,0,6,1,0
51693,0,0,1,0,0
51703,1,1,1,0,0
51709,2,0,1,0,0
51711,2,5,27,2,2
51712,0,0,2,0,0
51718,0,5,2,0,0
51719,0,0,1,0,0
51720,0,0,4,0,0
51721,0,0,3,2,0
51722,0,0,1,0,0
51729,5,1,4,5,4
51731,0,0,1,0,0
51732,0,0,1,0,0
51738,0,0,1,0,0
51740,18,4,8,7,5
51744,0,0,1,0,0
51748,0,0,2,0,0
51750,0,0,1,0,0
51751,0,4,4,0,0
51754,0,0,1,0,0
51758,2,6,4,4,0
51767,0,1,5,2,0
51771,0,0,1,0,0
51772,1,0,1,0,0
51773,2,0,1,0,0
51774,3,0,2,0,0
51776,1,0,16,0,0
51777,0,0,2,0,0
51780,0,0,1,0,0
51783,3,2,2,0,0
51786,0,0,2,2,3
51791,0,0,1,1,0
51792,0,0,2,0,0
51793,0,0,6,2,0
51795,0,0,1,0,0
51796,0,0,1,0,0
51803,0,0,0,0,1
51806,14,1,3,1,0
51809,5,8,4,6,0
51812,0,0,2,0,0
51813,0,0,3,0,0
51821,5,1,1,6,0
51823,0,0,1,0,0
51824,0,0,2,0,0
51825,0,2,2,0,0
51829,0,0,0,0,1
51830,0,0,0,0,1
51834,0,0,0,0,1
51837,2,1,3,0,0
51838,0,0,0,0,1
51846,0,0,1,0,0
51849,8,4,7,0,0
51850,0,1,1,0,0
51851,6,3,4,2,0
51853,0,0,1,0,0
51855,1,0,2,2,0
51857,0,0,1,1,0
51858,0,0,2,0,0
51860,3,1,1,0,0
51869,3,2,2,4,4
51870,0,4,2,0,0
51871,0,3,2,0,0
51872,2,2,1,0,4
51874,0,0,0,0,1
51875,0,0,1,0,0
51885,0,0,1,0,0
51886,1,0,1,0,0
51887,0,0,1,0,0
51889,0,1,2,0,0
51890,0,0,1,0,0
51891,0,0,2,0,0
51899,3,0,2,0,0
51900,0,0,1,0,0
51901,0,0,0,3,1
51902,5,0,2,0,0
51905,0,0,1,0,0
51908,0,0,1,0,0
51909,0,0,1,0,0
51919,0,0,1,0,0
51920,0,0,0,0,2
51921,0,0,0,0,1
51925,0,0,1,0,0
51927,0,0,0,0,1
51930,0,0,1,0,0
51933,0,1,7,0,0
51934,0,0,1,2,0
51936,0,0,1,0,0
51937,0,0,1,0,0
51938,2,1,1,1,0
51940,0,3,4,1,0
51941,0,0,1,7,1
51943,1,0,2,5,0
51944,0,0,1,0,0
51950,0,0,2,2,0
51958,7,8,23,13,0
51959,0,1,1,0,0
51961,8,9,0,3,1
51964,0,0,1,0,0
51966,0,0,1,0,0
51971,0,0,1,0,0
51974,0,0,0,0,1
51982,0,0,1,0,0
51983,0,0,1,0,0
51984,0,0,1,0,0
51986,0,0,4,0,0
51987,0,0,1,0,0
51991,0,0,3,0,0
51993,0,0,1,0,0
51996,0,0,1,0,0
51999,1,1,1,0,0
52002,0,0,0,0,1
52009,0,0,1,4,0
52010,0,0,1,0,0
52017,0,0,1,0,0
52021,0,0,1,0,0
52022,0,0,2,0,0
52025,0,0,1,0,0
52030,0,0,1,0,0
52031,0,0,1,0,0
52036,0,0,1,0,0
52041,0,0,1,0,0
52047,0,0,1,4,0
52050,0,0,0,0,1
52051,1,0,1,0,0
52062,0,0,2,0,0
52065,0,0,1,0,0
52066,0,0,1,1,0
52067,0,0,1,9,0
52069,0,0,2,0,0
52070,0,0,1,2,0
52074,0,0,1,0,0
52081,0,0,1,0,0
52084,0,0,1,0,0
52086,0,0,1,1,0
52090,0,0,3,1,0
52091,0,0,1,0,0
52095,0,0,1,0,0
52099,11,9,4,6,0
52103,0,0,1,0,0
52106,0,0,0,0,2
52109,0,0,1,0,0
52111,0,0,1,0,0
52118,0,0,1,0,0
52120,2,2,1,2,0
52123,0,0,1,0,0
52132,0,0,1,0,0
52134,1,0,1,0,0
52138,0,0,1,0,0
52139,0,0,1,0,0
52140,0,0,1,0,0
52144,0,0,1,0,0
52146,0,0,2,0,0
52149,0,0,2,2,0
52150,4,3,3,0,0
52159,0,0,1,0,0
52161,0,0,1,1,0
52162,0,0,1,0,0
52164,0,0,1,0,0
52166,0,0,1,0,0
52167,0,0,0,0,2
52170,0,0,2,1,0
52172,1,1,1,4,0
52173,0,0,1,0,0
52175,7,14,2,0,0
52176,3,0,1,1,0
52181,0,0,1,0,0
52184,0,0,1,0,0
52191,0,0,1,0,0
52193,0,0,2,2,2
52198,0,0,1,0,0
52201,0,0,1,0,0
52210,0,0,1,0,0
52212,0,0,1,0,0
52213,0,0,1,0,0
52223,0,0,1,0,0
52226,0,0,3,0,0
52230,0,0,1,0,0
52231,0,0,1,0,0
52232,6,1,1,0,0
52233,0,0,1,0,0
52237,0,0,1,0,0
52238,0,0,1,0,0
52240,0,0,1,0,0
52246,0,0,1,0,0
52249,0,0,1,0,0
52252,0,0,1,0,0
52253,0,0,1,0,0
52259,2,1,1,0,0
52263,0,0,1,0,0
52265,0,0,1,0,0
52266,2,0,1,0,0
52267,0,0,1,0,0
52268,0,0,1,0,0
52277,0,0,1,0,0
52278,0,0,1,0,0
52282,0,0,1,1,0
52283,0,0,1,0,0
52287,0,0,1,0,0
52288,0,0,1,0,0
52291,0,0,1,0,0
52292,0,0,1,0,0
52293,0,0,1,0,0
52297,0,0,1,3,0
52298,0,0,2,0,0
52299,0,0,0,0,1
52300,0,0,1,0,0
52302,0,0,1,0,0
52303,0,0,1,0,0
52304,0,0,1,0,0
52305,0,0,1,0,0
52306,0,0,1,0,0
52315,0,0,1,0,0
52316,0,0,1,0,0
52326,0,2,0,0,0
52330,0,2,0,0,0
52331,1,0,0,8,6
52333,0,2,0,0,0
52335,19,7,8,6,1
52337,0,2,0,0,0
52342,0,0,0,3,0
52343,5,4,0,1,1
52346,0,0,0,8,0
52349,0,2,1,0,0
52352,0,1,0,0,0
52356,0,1,0,0,0
52358,0,1,0,0,0
52364,0,0,0,1,0
52368,0,1,0,0,0
52370,1,1,1,1,0
52373,0,1,0,0,0
52377,0,0,5,2,0
52379,0,0,0,1,0
52381,0,4,1,0,0
52382,0,0,12,4,0
52387,0,1,2,1,1
52388,0,1,0,0,0
52389,0,3,0,0,0
52390,0,1,0,0,0
52393,3,0,1,0,0
52397,2,9,0,1,0
52398,0,1,0,0,0
52399,0,0,17,3,0
52405,4,1,1,1,0
52406,5,2,5,1,0
52411,0,0,2,0,0
52416,0,0,1,15,0
52420,0,0,0,1,0
52422,0,0,5,0,0
52425,0,0,6,10,0
52426,5,7,7,0,0
52427,1,0,1,0,0
52435,0,0,0,1,0
52436,0,7,0,1,0
52438,0,0,1,0,0
52439,0,0,0,3,0
52441,0,1,1,0,0
52445,7,2,7,5,0
52450,1,0,1,0,1
52452,3,0,2,0,0
52453,1,3,1,0,0
52463,0,1,3,0,0
52466,0,0,0,1,0
52467,4,6,6,7,0
52470,0,0,6,3,0
52471,0,0,0,4,2
52473,0,1,0,0,0
52474,0,0,1,0,0
52475,0,0,3,0,0
52477,0,0,1,0,0
52482,0,0,1,0,0
52483,0,0,0,2,0
52485,0,0,2,0,0
52488,1,5,3,2,0
52489,0,0,0,4,0
52490,1,0,1,0,0
52494,2,1,0,0,0
52505,4,10,3,1,0
52508,0,0,2,0,0
52509,0,15,19,9,8
52510,0,0,0,1,0
52512,20,6,10,10,1
52514,0,0,2,0,0
52515,0,0,1,0,0
52516,0,0,0,1,0
52517,3,17,6,1,0
52519,0,1,3,1,0
52526,5,5,5,3,0
52527,1,1,0,0,0
52532,6,10,6,0,0
52533,0,0,0,4,0
52536,0,2,0,0,0
52540,0,0,0,2,0
52545,0,0,0,2,0
52549,1,2,3,2,0
52551,0,12,5,0,0
52553,0,0,7,2,0
52554,0,4,13,6,2
52558,0,0,0,4,0
52559,0,0,1,0,0
52564,0,1,0,0,0
52569,0,0,0,1,0
52571,0,0,0,3,0
52574,0,0,12,0,0
52582,3,0,3,0,0
52585,0,0,5,0,0
52586,0,1,1,1,0
52588,4,10,7,2,9
52591,0,0,0,7,0
52593,0,6,4,2,0
52598,0,0,1,0,0
52600,0,0,1,0,0
52601,5,1,3,4,0
52606,0,0,1,1,0
52608,0,0,0,4,0
52611,0,0,1,0,0
52613,0,0,1,0,0
52625,0,0,1,0,0
52629,0,1,0,0,0
52632,1,3,5,6,0
52635,0,3,0,0,0
52636,0,3,8,7,0
52638,4,6,3,1,0
52640,0,0,1,0,0
52644,0,9,6,5,1
52647,0,11,2,0,0
52651,5,9,9,5,0
52652,2,12,2,10,0
52653,0,0,0,2,0
52654,0,0,2,0,0
52659,0,0,0,1,0
52663,0,3,0,1,0
52668,0,0,1,0,0
52671,0,0,0,1,0
52674,0,7,2,2,0
52676,3,0,1,0,0
52678,0,3,7,5,2
52679,0,4,2,0,0
52681,0,1,0,0,0
52682,9,5,8,6,2
52683,0,0,4,0,0
52684,0,0,0,3,0
52685,0,1,0,0,0
52688,0,0,1,0,0
52701,0,0,0,1,0
52702,0,0,11,1,0
52704,0,1,1,0,0
52705,0,0,1,0,0
52706,0,0,0,1,0
52712,0,0,1,0,0
52714,0,0,0,5,0
52715,7,3,2,5,0
52719,2,1,2,0,0
52720,0,0,1,1,0
52724,1,2,1,4,0
52725,3,0,3,0,0
52726,6,3,1,1,0
52727,0,0,1,0,0
52728,0,0,1,0,0
52729,0,0,0,3,0
52734,0,0,0,8,0
52736,0,0,1,0,0
52742,0,0,0,1,0
52743,2,3,3,0,0
52748,0,0,1,0,0
52753,0,1,0,0,0
52754,0,10,6,7,2
52755,0,0,0,1,0
52756,0,0,1,0,0
52759,7,3,3,0,0
52760,0,0,0,1,0
52762,0,4,0,0,0
52765,0,3,1,3,0
52769,6,3,9,6,0
52771,0,1,1,0,0
52772,0,0,0,1,0
52780,3,2,1,0,0
52791,0,0,1,0,0
52795,3,11,1,0,0
52796,0,1,0,0,0
52797,0,1,0,0,0
52801,0,0,0,1,0
52802,1,0,1,0,0
52803,0,0,1,0,0
52804,0,0,0,1,0
52805,6,7,9,0,0
52806,0,0,1,0,0
52807,0,0,1,0,0
52810,4,2,1,0,0
52813,0,0,0,1,0
52814,0,0,3,0,0
52818,4,0,3,1,0
52819,0,0,1,0,0
52820,0,0,0,1,0
52821,10,15,12,6,1
52823,0,1,3,6,0
52827,0,0,1,0,0
52831,1,0,3,0,0
52832,0,0,1,0,0
52836,0,0,1,0,0
52837,0,1,9,4,0
52841,0,6,0,2,0
52848,0,0,0,1,0
52850,0,4,7,8,0
52851,0,0,1,0,0
52856,0,0,0,4,0
52857,1,6,6,0,0
52858,1,0,0,1,0
52862,0,0,0,5,0
52863,1,1,0,0,0
52864,0,0,1,0,0
52867,0,0,0,1,0
52875,0,3,1,1,0
52879,0,4,4,1,0
52888,0,0,2,0,0
52899,3,0,3,0,0
52901,10,7,3,0,0
52904,0,0,0,1,0
52906,0,1,0,0,0
52907,2,3,1,1,0
52908,8,6,3,8,0
52912,0,0,0,1,0
52915,0,2,3,1,0
52918,0,0,1,0,0
52919,0,0,1,3,0
52921,0,0,1,0,0
52922,0,6,0,9,0
52923,0,0,3,0,0
52925,0,1,3,1,0
52926,0,0,1,0,0
52927,0,1,1,0,0
52928,0,0,0,2,0
52929,0,0,0,2,0
52930,0,0,1,0,0
52936,0,0,1,0,0
52938,0,0,1,0,0
52941,0,0,0,1,0
52944,0,0,0,1,0
52948,0,0,3,0,0
52949,0,0,0,1,0
52950,0,0,1,0,0
52951,0,1,0,0,0
52954,0,0,2,1,0
52957,0,0,0,3,0
52960,0,0,0,1,0
52963,4,2,3,0,0
52965,3,0,7,3,0
52967,1,0,0,1,0
52970,3,3,0,0,1
52973,0,0,1,0,0
52974,0,0,1,0,0
52977,0,1,1,0,0
52980,0,0,1,0,0
52982,0,0,3,2,0
52983,0,0,0,1,0
52987,0,0,0,1,0
52996,0,0,0,1,0
52999,0,2,0,0,0
53006,0,0,1,0,0
53008,0,0,0,1,0
53011,0,0,1,0,0
53012,0,0,0,1,0
53015,0,1,0,0,0
53018,1,1,1,0,6
53019,0,0,0,1,0
53021,0,0,0,4,0
53023,0,0,1,2,3
53026,0,0,1,0,0
53031,2,1,2,2,0
53032,0,0,1,0,0
53034,0,2,0,0,0
53036,0,0,0,1,0
53038,0,1,0,0,0
53039,6,5,0,0,0
53044,9,6,0,5,0
53045,5,2,2,0,0
53052,0,1,0,0,0
53055,2,4,0,0,0
53056,0,2,0,0,0
53059,1,0,0,0,0
53060,0,6,0,0,0
53061,6,0,0,0,0
53064,1,0,0,0,0
53066,10,0,0,0,0
53068,0,0,0,1,0
53076,2,5,9,16,0
53080,0,3,0,0,0
53081,6,2,28,5,6
53083,2,0,0,0,0
53087,3,3,0,0,0
53095,7,1,7,2,0
53099,1,4,4,0,0
53104,1,3,2,0,0
53105,11,5,1,7,5
53109,8,6,1,1,0
53112,5,1,4,5,7
53113,1,0,0,0,0
53114,2,5,0,0,0
53116,7,0,0,4,0
53117,4,2,0,4,0
53120,0,5,3,24,4
53122,0,1,0,0,0
53123,3,2,0,0,0
53126,0,0,1,0,0
53137,1,0,0,0,0
53138,0,1,0,0,0
53141,0,5,0,0,0
53144,1,4,0,0,0
53150,0,0,1,0,0
53152,7,1,0,0,0
53154,1,0,0,0,0
53156,6,0,0,0,0
53157,2,5,1,1,0
53162,8,5,7,7,2
53164,2,0,0,0,0
53165,2,0,0,0,0
53173,1,1,1,0,0
53180,0,1,0,0,0
53182,1,0,1,0,0
53183,5,2,0,0,0
53187,7,2,0,1,0
53189,3,1,0,0,0
53190,0,2,1,1,0
53195,1,0,0,0,0
53203,0,1,0,0,0
53204,1,0,0,0,0
53205,7,6,1,5,0
53207,1,0,0,0,0
53208,2,0,0,0,0
53212,0,1,0,0,0
53213,1,1,0,0,0
53214,0,1,0,0,0
53220,0,1,0,0,0
53221,8,4,1,6,0
53227,0,1,0,0,0
53228,2,0,0,0,0
53231,5,3,4,1,0
53234,3,0,0,0,0
53236,0,3,0,0,0
53241,3,0,0,0,0
53245,3,2,1,0,0
53248,1,0,0,0,0
53249,0,0,0,3,0
53250,1,0,0,0,0
53252,3,1,0,0,0
53253,7,6,7,5,1
53264,0,2,1,0,0
53265,2,0,0,0,0
53268,1,0,0,0,0
53272,7,0,0,0,0
53273,3,0,0,0,0
53276,4,0,0,7,0
53277,0,3,0,0,0
53282,0,1,0,0,0
53283,1,0,0,0,0
53284,0,1,0,0,0
53286,1,0,0,0,0
53287,0,1,0,0,0
53289,3,0,0,0,0
53290,1,4,0,0,0
53292,0,0,3,0,0
53293,0,5,0,0,0
53297,0,11,6,8,0
53299,0,1,1,0,0
53302,2,1,0,0,0
53310,1,10,5,10,4
53314,0,1,0,1,0
53315,0,2,0,0,0
53316,2,0,0,0,0
53323,2,1,2,0,0
53327,3,1,0,0,0
53328,0,0,0,3,0
53334,5,0,3,0,0
53341,3,2,0,0,0
53343,0,0,1,4,0
53344,0,1,0,0,0
53348,2,0,0,0,0
53349,1,0,2,0,0
53353,2,0,0,0,0
53355,0,3,3,2,0
53357,2,0,0,0,0
53359,0,0,1,1,0
53361,0,1,1,0,0
53363,0,4,0,0,0
53366,7,2,8,2,0
53367,0,7,1,1,3
53375,0,4,0,0,0
53376,0,0,2,0,0
53384,1,0,0,0,0
53388,0,1,0,0,0
53391,2,1,0,2,0
53395,2,9,0,0,0
53400,2,0,0,0,0
53405,1,0,0,0,0
53408,1,0,0,0,0
53413,0,0,0,1,0
53417,2,0,0,0,0
53425,6,0,2,1,2
53430,4,4,2,0,0
53431,8,3,2,0,0
53436,3,0,0,0,0
53438,1,0,0,0,0
53443,0,0,0,1,0
53448,0,2,0,0,0
53450,0,3,1,1,0
53463,12,0,0,0,0
53466,3,9,11,10,0
53467,2,0,1,0,0
53468,0,1,0,0,0
53473,0,0,1,2,0
53476,1,0,0,0,0
53477,0,1,11,7,0
53480,2,2,0,0,1
53481,4,0,0,0,0
53486,7,2,2,0,0
53487,7,5,0,1,0
53489,0,1,0,0,0
53490,0,20,3,0,0
53492,1,0,7,1,1
53494,0,1,1,1,0
53495,2,0,0,0,0
53498,2,0,1,0,0
53508,0,1,0,0,0
53510,2,0,0,2,0
53515,3,0,0,0,0
53518,0,1,0,0,0
53524,8,4,0,4,5
53529,1,0,0,0,0
53531,3,0,0,0,0
53533,0,1,0,0,0
53536,0,1,1,0,0
53539,3,4,0,1,0
53541,7,3,2,4,0
53542,0,1,0,0,0
53543,1,0,0,0,0
53545,0,1,0,0,0
53547,4,3,6,0,0
53548,4,1,0,0,0
53554,2,13,4,0,0
53558,0,0,9,7,5
53560,0,2,0,0,0
53561,1,0,0,0,0
53564,1,1,0,0,0
53566,2,0,0,0,0
53569,1,0,0,0,0
53570,5,8,1,0,0
53573,2,0,0,0,0
53574,3,0,0,0,0
53578,0,1,0,0,0
53580,3,0,0,0,0
53581,1,2,0,0,0
53582,2,0,0,0,0
53583,3,0,0,0,0
53584,0,5,0,0,3
53586,8,22,18,14,7
53589,0,1,0,0,0
53593,1,0,0,0,0
53597,7,4,0,0,0
53599,1,3,0,0,0
53605,1,0,0,0,0
53607,0,1,0,0,0
53608,2,1,2,4,0
53614,1,0,0,2,0
53617,7,7,0,3,1
53618,2,2,0,0,0
53619,23,11,1,6,3
53621,2,0,0,0,0
53623,4,1,4,3,0
53624,0,1,0,0,0
