enrollment_id,week1_activity_count,week2_activity_count,week3_activity_count,week4_activity_count,week5_activity_count
15622,0,4,1,0,0
15623,0,57,12,3,90
15624,0,0,2,18,0
15628,12,0,16,3,0
15632,0,0,40,0,0
15633,0,178,124,0,0
15635,0,0,0,47,0
15636,0,0,1,0,0
15638,73,82,7,0,0
15642,0,0,23,9,20
15643,0,133,4,4,0
15648,0,0,1,0,0
15649,38,36,109,101,6
15651,118,7,50,23,0
15652,8,2,116,21,47
15658,0,0,0,1,0
15659,0,0,12,0,0
15661,0,20,107,48,0
15669,40,57,51,0,0
15671,5,0,5,0,0
15673,47,39,97,118,0
15674,0,0,1,0,0
15689,9,0,19,18,0
15692,0,10,118,75,0
15693,0,0,3,0,0
15694,19,3,0,0,0
15696,17,0,22,0,0
15697,0,0,1,0,0
15700,6,1,9,0,0
15701,0,0,0,5,0
15703,0,0,3,0,0
15704,34,24,13,10,0
15706,129,40,68,96,0
15712,0,0,0,6,0
15713,2,37,75,54,1
15716,73,5,18,0,0
15725,11,27,20,13,0
15726,93,7,49,5,0
15732,0,0,1,0,0
15734,0,155,93,65,0
15735,62,208,75,0,6
15739,0,0,1,0,0
15745,0,0,9,0,0
15748,0,0,31,48,0
15749,72,46,19,24,28
15750,27,30,33,28,0
15756,0,0,7,0,0
15757,0,0,6,0,0
15758,17,0,6,0,0
15760,17,0,3,0,0
15762,0,0,44,0,0
15768,0,0,0,50,0
15770,0,0,0,1,0
15772,0,21,22,0,38
15781,0,0,0,11,0
15785,0,87,20,41,0
15786,61,130,58,0,0
15799,0,7,77,6,10
15802,88,75,68,55,43
15803,63,52,125,84,44
15809,0,0,18,0,0
15810,1,229,22,88,30
15811,0,74,11,0,11
15813,0,0,85,67,6
15816,27,36,110,106,34
15817,0,0,0,2,0
15818,0,0,0,12,0
15820,1,9,40,21,0
15821,67,18,59,59,0
15823,43,0,54,0,0
15824,55,57,14,103,0
15830,9,52,55,6,0
15832,0,160,44,16,0
15837,19,13,20,0,0
15839,69,30,49,30,0
15840,7,1,1,0,0
15851,0,0,5,0,0
15853,6,0,0,52,8
15855,0,0,1,0,0
15858,0,0,0,34,40
15861,2,71,66,87,0
15866,39,42,79,61,0
15874,13,118,55,27,0
15876,9,153,0,0,0
15881,11,310,4,0,0
15884,0,0,0,1,0
15885,48,12,37,158,0
15889,0,0,41,0,0
15890,0,0,9,0,0
15896,0,0,0,5,0
15914,0,0,18,0,0
15916,0,0,160,32,101
15922,29,176,48,105,0
15924,0,1,0,0,0
15926,0,64,0,52,69
15929,0,45,20,30,0
15937,0,96,70,41,0
15939,0,0,1,0,9
15942,0,0,22,0,0
15944,3,122,0,0,0
15946,41,101,35,0,0
15950,0,130,53,120,0
15957,0,9,4,0,42
15959,206,94,267,44,14
15963,0,0,139,0,16
15964,0,0,0,14,0
15965,36,0,39,36,0
15966,153,57,51,20,0
15968,0,0,22,0,0
15970,3,0,16,0,0
15980,0,0,14,2,0
15985,0,0,22,0,21
15986,0,11,84,51,0
15988,63,58,9,19,99
15992,0,0,1,0,0
15993,8,0,97,18,0
15995,6,63,38,56,74
15996,0,12,0,17,0
15998,0,23,67,161,40
15999,54,46,16,0,0
16002,0,0,73,56,0
16003,0,68,61,22,9
16006,57,38,23,40,2
16007,0,0,87,142,10
16008,83,90,35,94,17
16011,0,0,18,0,0
16015,0,0,23,0,0
16017,0,70,4,44,20
16018,89,33,6,20,0
16020,165,148,3,0,0
16022,0,48,111,28,101
16025,0,0,9,0,0
16027,32,83,66,73,59
16028,0,0,86,38,50
16029,162,144,0,0,0
16033,0,0,0,0,17
16038,0,154,38,214,27
16042,0,19,63,16,2
16047,0,0,0,18,15
16048,0,0,37,105,16
16050,191,9,106,70,92
16051,52,0,97,0,42
16052,0,0,68,96,0
16056,61,44,140,18,0
16058,0,0,0,0,135
16059,0,0,0,0,186
16063,0,0,2,0,0
16065,208,0,240,0,200
16067,14,28,2,34,0
16068,126,22,79,23,0
16072,0,44,249,97,19
16074,2,139,164,111,103
16076,1,35,28,47,51
16077,66,56,55,79,0
16078,0,0,0,1,0
16081,4,28,0,0,0
16082,0,0,17,0,0
16083,0,0,0,2,0
16084,0,95,56,0,0
16087,140,194,79,87,0
16091,0,1,0,0,0
16096,0,0,0,0,2
16099,112,141,106,129,58
16100,0,0,363,175,71
16108,0,0,118,45,0
16112,0,61,71,53,84
16118,0,0,0,1,0
16122,126,155,18,141,0
16123,0,15,180,187,59
16124,0,3,10,10,15
16131,0,6,158,96,0
16132,0,0,166,218,21
16134,0,1,0,0,0
16135,0,3,12,3,186
16136,197,85,20,111,12
16142,18,0,158,43,0
16143,136,68,80,96,23
16146,0,9,9,28,24
16147,57,0,71,54,0
16149,0,0,48,9,0
16150,7,16,191,42,19
16152,0,0,396,262,157
16155,0,0,0,34,33
16158,0,0,0,19,0
16159,33,0,111,0,0
16160,6,35,9,16,30
16161,0,0,0,34,129
16168,3,176,9,0,0
16169,0,0,0,155,3
16173,49,44,53,62,75
16175,125,73,100,109,37
16179,9,47,3,28,40
16183,13,129,49,61,8
16188,0,45,34,36,86
16193,44,23,101,0,0
16194,44,53,38,109,52
16201,78,77,104,0,0
16202,50,0,0,38,18
16204,0,0,0,11,0
16205,0,0,0,8,0
16206,0,10,107,81,59
16212,0,0,0,0,42
16214,0,0,0,0,2
16215,0,46,116,98,51
16216,0,134,38,7,0
16220,33,32,80,51,48
16227,0,35,7,0,0
16231,0,0,1,0,0
16238,0,2,152,98,10
16241,0,83,95,16,60
16243,0,0,130,20,0
16245,0,0,0,11,12
16247,52,175,116,8,0
16248,12,40,46,0,4
16254,0,0,8,0,0
16255,12,91,39,3,0
16260,0,0,0,185,38
16263,0,0,21,0,0
16264,0,4,0,1,0
16269,0,0,0,0,1
16272,0,0,7,0,0
16273,63,42,33,8,40
16274,69,20,7,0,0
16275,0,82,31,72,2
16281,0,7,0,69,0
16282,0,0,0,12,0
16289,158,141,0,0,0
16291,26,0,64,29,97
16303,129,21,0,0,0
16306,0,0,0,157,19
16307,0,0,31,0,0
16312,0,10,16,8,55
16315,259,118,172,121,108
16320,107,60,34,154,67
16323,30,11,65,0,0
16324,0,0,0,2,0
16325,92,150,128,24,0
16329,0,11,5,0,0
16330,0,130,57,6,0
16333,74,72,50,96,0
16335,78,0,164,15,2
16337,102,51,84,40,11
16338,1,113,18,80,8
16342,70,6,73,39,0
16343,146,0,6,39,0
16344,10,0,29,0,11
16346,0,0,2,8,0
16347,85,44,10,0,0
16348,0,0,0,0,1
16356,112,0,32,55,33
16358,115,16,63,173,33
16361,30,5,32,186,0
16362,59,86,162,102,175
16365,9,60,167,61,2
16368,79,17,38,39,14
16369,7,19,0,0,4
16370,24,100,729,291,5
16372,0,213,122,99,51
16373,0,17,6,55,0
16377,0,61,40,0,0
16383,28,19,36,0,0
16390,0,0,1,0,0
16392,73,0,75,89,39
16395,0,19,0,9,0
16401,0,0,0,18,0
16404,2,12,193,9,0
16406,237,164,102,96,60
16411,0,0,59,14,13
16416,0,0,73,128,75
16421,0,0,165,128,90
16422,0,102,0,39,0
16427,0,0,21,54,13
16431,0,0,0,137,0
16433,39,0,74,39,4
16439,157,0,84,0,59
16440,0,0,14,0,0
16443,113,119,121,116,0
16444,98,49,140,45,0
16445,0,0,0,44,0
16447,1,149,116,54,0
16449,0,91,41,171,3
16450,5,27,29,32,20
16451,6,41,14,11,3
16452,0,0,83,11,0
16459,86,10,101,0,0
16463,0,48,5,4,29
16466,0,0,14,0,0
16477,0,0,0,161,0
16479,0,0,0,2,0
16480,0,0,0,0,2
16484,0,26,0,1,0
16486,19,0,48,14,0
16487,0,0,1,0,0
16488,0,0,1,0,0
16491,0,171,103,41,98
16492,0,0,0,6,0
16498,0,0,0,0,72
16499,6,0,125,8,96
16500,16,12,0,279,9
16501,23,58,32,23,0
16505,0,47,84,66,0
16508,0,0,12,0,0
16509,0,0,10,0,0
16515,16,0,0,9,0
16516,24,0,46,0,0
16519,0,0,0,0,11
16529,0,55,17,0,0
16530,0,0,1,0,0
16531,25,0,18,0,0
16534,101,96,31,168,0
16535,0,0,0,0,77
16536,0,42,23,54,68
16537,0,0,1,0,2
16541,147,234,252,173,20
16544,105,0,63,0,0
16551,12,59,50,75,5
16555,0,0,75,0,0
16556,45,46,94,0,0
16565,0,0,0,2,0
16567,0,0,0,5,7
16574,0,0,105,173,62
16576,0,0,0,1,131
16577,0,0,0,6,0
16582,0,7,0,0,0
16589,0,0,43,0,0
16590,0,0,36,60,0
16591,0,0,80,94,0
16592,0,0,0,1,0
16594,0,0,0,7,55
16598,66,85,76,133,42
16599,31,55,199,27,10
16600,0,0,11,71,0
16601,0,165,141,75,0
16610,0,0,0,3,0
16614,2,50,14,0,0
16621,158,50,52,83,79
16622,77,52,77,16,0
16623,0,119,104,8,0
16624,102,55,3,35,0
16625,0,0,63,82,98
16626,80,25,36,0,0
16628,89,42,105,71,32
16629,0,0,1,0,0
16632,83,104,25,58,0
16634,0,0,14,46,45
16635,0,0,0,0,1
16643,0,0,0,3,0
16645,0,0,92,55,0
16651,135,0,51,154,208
16655,0,11,49,18,87
16660,0,0,76,0,0
16661,0,96,194,99,6
16662,45,183,25,8,0
16672,196,0,234,120,140
16679,81,16,78,34,0
16681,29,19,121,70,0
16686,71,58,143,100,5
16687,19,1,4,0,0
16688,0,23,0,0,0
16690,0,0,0,1,10
16694,0,68,123,13,2
16698,50,0,1,65,0
16699,0,0,20,69,14
16708,0,0,1,0,0
16715,48,27,66,51,3
16716,0,0,3,5,0
16722,0,72,204,106,35
16724,176,10,114,93,51
16725,0,28,10,0,0
16726,0,0,0,0,12
16729,74,5,4,0,0
16734,31,41,28,13,20
16735,10,0,104,46,0
16741,28,67,137,58,0
16743,0,100,39,5,0
16744,31,17,19,128,0
16747,0,47,0,29,0
16748,58,113,14,0,0
16749,0,9,0,0,7
16752,0,0,10,0,0
16754,0,4,49,1,0
16755,3,66,0,0,0
16759,99,0,159,200,7
16762,45,66,47,41,77
16765,89,81,32,66,24
16766,0,0,2,0,0
16772,0,122,74,49,71
16773,0,71,76,246,0
16774,237,184,108,70,14
16776,32,0,8,0,0
16778,142,0,35,0,0
16779,34,35,18,4,174
16784,0,47,30,14,0
16789,0,14,49,0,7
16793,0,0,12,0,0
16796,0,0,0,7,0
16798,0,11,22,50,0
16799,139,33,0,33,0
16800,0,8,0,7,0
16804,0,0,0,22,0
16807,0,0,0,0,3
16808,98,0,12,47,0
16811,0,15,25,23,0
16815,187,0,0,202,1
16821,5,37,5,0,0
16822,29,10,0,0,8
16826,83,11,9,179,0
16827,0,0,4,0,0
16828,115,48,1,5,0
16831,0,0,5,0,0
16832,1,0,30,8,0
16833,0,0,0,6,0
16839,0,0,0,11,0
16846,32,1,45,0,7
16850,110,141,60,17,0
16851,0,0,0,209,0
16856,10,32,22,0,0
16858,32,80,154,148,27
16859,0,0,0,0,22
16861,0,0,1,0,0
16866,0,23,19,38,42
16869,0,0,0,2,0
16870,0,0,23,36,0
16871,2,0,53,16,0
16875,83,84,101,145,31
16877,0,205,43,18,7
16879,28,0,20,0,0
16881,0,0,0,0,8
16883,0,0,0,16,0
16886,52,0,23,0,0
16889,0,0,0,163,15
16891,0,0,266,19,0
16898,125,90,190,194,5
16902,191,127,197,129,0
16904,0,126,24,0,0
16908,0,5,0,12,16
16909,23,12,302,129,190
16912,0,0,0,1,0
16914,55,20,90,78,34
16915,0,0,101,0,0
16916,4,0,211,281,47
16919,0,0,0,2,0
16920,0,0,0,0,9
16922,106,5,72,65,16
16923,199,251,185,55,0
16924,21,31,18,6,0
16925,0,123,109,85,0
16926,0,0,22,11,0
16927,0,0,0,2,6
16928,1,32,1,94,0
16930,0,0,0,0,228
16933,0,0,61,55,30
16937,0,29,3,0,0
16939,0,33,45,31,95
16949,91,0,38,0,0
16952,0,0,0,2,0
16954,0,0,0,0,2
16957,156,28,44,0,0
16958,0,33,238,114,98
16961,0,0,37,4,3
16963,33,12,0,0,0
16967,0,0,0,0,8
16972,16,37,52,0,0
16973,63,50,12,191,14
16975,0,85,78,51,4
16977,39,73,63,91,5
16979,2,56,0,0,0
16984,54,11,7,0,0
16989,0,197,0,0,0
16992,0,0,0,47,0
16997,0,0,0,0,7
16998,55,77,86,60,24
16999,115,1,11,0,0
17001,0,9,131,12,0
17003,0,11,10,11,0
17005,0,0,0,0,123
17008,0,1,51,42,0
17011,0,0,0,22,0
17015,0,0,0,6,0
17023,0,0,0,0,7
17024,0,0,0,0,6
17027,0,0,0,0,13
17028,159,25,30,10,0
17031,0,136,0,14,173
17032,0,0,0,0,1
17034,150,58,0,0,82
17037,0,85,58,0,2
17039,26,26,94,20,6
17041,60,60,8,61,0
17048,0,0,0,115,10
17049,186,282,212,26,0
17057,144,122,130,129,0
17058,0,66,21,0,0
17064,0,0,0,2,0
17069,0,6,0,0,0
17071,89,36,68,69,23
17072,4,1,0,0,0
17078,17,65,0,95,0
17083,62,109,57,52,26
17086,5,0,57,0,0
17087,0,0,1,0,0
17094,0,0,0,7,68
17100,0,0,0,9,0
17101,0,1,49,43,95
17104,195,28,15,100,0
17106,0,0,0,92,0
17108,129,88,95,74,26
17112,17,0,9,1,0
17119,0,0,22,92,15
17121,0,5,35,19,51
17126,0,0,24,0,0
17127,64,21,60,89,69
17130,0,15,12,0,0
17133,71,0,26,0,51
17134,0,24,82,0,0
17136,0,28,36,68,0
17137,0,0,1,0,0
17139,0,0,0,80,0
17141,11,11,10,9,37
17144,20,110,8,135,13
17152,0,110,25,0,8
17158,0,0,0,21,0
17160,4,43,48,73,0
17162,0,0,0,486,185
17163,0,0,11,0,0
17164,0,0,14,0,0
17166,0,1,0,0,0
17173,57,39,87,66,38
17177,68,64,34,0,0
17178,77,69,28,111,38
17179,0,0,0,18,0
17180,6,60,0,45,0
17182,35,42,160,63,59
17183,135,114,155,85,50
17186,62,40,95,62,70
17192,1,64,27,12,0
17193,40,43,37,22,84
17194,0,1,5,0,0
17197,0,0,0,0,29
17202,0,29,12,7,11
17205,0,55,29,21,51
17207,0,134,47,42,0
17209,1,0,0,0,13
17211,0,0,0,1,1
17214,42,8,213,11,47
17218,0,0,1,74,0
17220,0,0,57,10,0
17221,0,199,16,127,81
17223,0,0,0,1,0
17225,0,46,55,61,0
17226,11,92,106,83,19
17228,0,0,0,17,0
17231,0,0,0,0,1
17232,0,0,44,49,11
17233,0,0,0,1,0
17235,0,0,1,0,16
17238,0,7,26,0,0
17243,0,71,47,41,0
17247,110,184,155,182,101
17256,70,38,76,45,13
17258,5,23,4,1,0
17260,152,26,41,0,83
17261,74,82,57,25,142
17262,0,55,16,38,0
17263,0,0,37,40,23
17266,0,0,0,0,48
17267,249,113,5,0,0
17271,0,0,32,47,0
17272,0,0,9,0,0
17273,32,0,32,180,0
17274,158,68,142,115,8
17275,79,52,57,85,46
17278,0,161,2,0,0
17286,21,48,0,8,11
17287,61,8,34,49,0
17289,0,0,0,20,14
17292,0,13,73,0,0
17300,0,0,111,136,0
17301,0,0,11,82,15
17306,0,0,0,31,81
17308,0,13,29,0,0
17309,0,0,0,0,6
17315,0,14,23,0,0
17316,0,35,1,0,0
17324,161,115,21,91,37
17326,0,109,0,0,0
17327,13,0,62,0,0
17332,0,77,276,65,40
17333,12,12,39,8,18
17335,2,0,55,0,0
17337,38,0,87,0,0
17339,43,9,56,27,36
17340,0,13,0,0,0
17343,89,0,107,101,15
17348,0,0,0,0,6
17350,0,1,0,0,0
17359,0,0,8,0,0
17361,0,0,0,0,86
17362,11,98,37,0,0
17364,0,30,21,145,73
17365,0,54,0,32,10
17369,65,40,8,218,3
17371,0,0,0,0,10
17375,0,0,0,0,5
17376,0,0,0,46,0
17379,0,0,17,0,0
17382,168,143,37,0,0
17383,0,97,78,29,23
17389,402,894,171,0,0
17390,0,0,0,0,23
17392,0,0,0,169,78
17395,0,94,0,82,0
17398,0,0,21,0,65
17401,0,0,0,0,6
17406,37,49,11,68,0
17411,0,0,0,0,5
17412,27,20,44,0,0
17413,50,0,21,0,0
17414,0,0,27,0,0
17416,0,97,67,70,0
17419,0,6,0,0,0
17422,71,33,11,125,0
17425,0,0,5,0,0
17429,2,0,5,0,0
17433,0,0,0,0,1
17437,0,0,0,2,0
17438,0,52,31,37,18
17439,0,253,83,219,0
17440,0,0,0,17,7
17441,0,0,0,1,0
17444,0,0,0,0,11
17446,78,78,64,82,19
17451,0,0,0,81,0
17456,0,0,0,1,0
17458,0,0,3,303,93
17459,0,152,22,0,0
17462,8,9,37,319,25
17466,0,0,50,0,0
17468,0,0,6,0,0
17470,0,0,0,0,23
17473,6,9,0,6,0
17478,0,0,0,0,2
17479,0,70,2,0,0
17481,0,67,40,23,0
17482,0,0,21,0,0
17484,101,28,6,26,0
17489,0,0,0,40,0
17498,0,0,1,0,0
17500,0,45,56,64,0
17501,0,134,1,23,0
17504,13,0,2,0,35
17510,0,140,71,170,0
17514,0,0,0,9,0
17515,55,17,38,55,67
17517,0,63,355,130,29
17524,0,0,0,10,0
17527,0,245,0,85,6
17528,0,1,6,105,4
17530,10,0,31,0,0
17534,0,35,40,152,6
17535,0,21,0,0,0
17536,0,11,0,0,0
17537,7,0,33,0,0
17540,0,13,0,0,0
17547,0,0,0,0,5
17549,0,0,0,0,10
17550,19,132,75,121,15
17554,0,61,92,56,0
17556,0,182,0,0,153
17557,0,0,0,15,0
17561,0,0,20,0,0
17563,176,29,119,156,14
17566,0,9,0,12,17
17568,19,51,3,8,4
17571,0,0,0,19,0
17572,0,0,0,0,16
17577,71,38,16,24,0
17579,16,0,0,0,1
17585,0,0,0,0,6
17590,0,0,0,2,0
17597,140,2,0,20,0
17603,0,0,75,195,27
17604,0,0,7,0,0
17605,0,0,1,0,1
17607,0,19,0,0,5
17608,2,0,2,0,0
17609,0,0,8,0,0
17612,0,1,0,0,0
17613,0,0,0,6,0
17615,96,89,65,104,32
17617,0,0,566,33,103
17620,55,263,0,22,0
17624,10,16,36,15,78
17625,33,10,181,0,40
17626,50,243,30,0,0
17628,0,0,1,0,0
17636,73,49,90,156,18
17640,104,47,43,0,57
17642,0,0,7,0,0
17644,35,24,0,12,0
17648,0,0,7,0,0
17650,0,0,19,46,0
17651,0,13,27,0,0
17654,20,20,93,48,0
17657,0,0,45,0,0
17659,8,0,7,0,0
17660,30,14,228,6,0
17661,0,80,9,8,0
17668,0,0,2,0,0
17671,36,0,6,40,78
17672,0,0,0,0,33
17692,0,21,0,0,0
17693,37,41,100,45,0
17695,0,0,0,20,0
17697,0,0,0,22,0
17699,39,23,6,20,0
17702,0,0,28,36,0
17703,80,104,136,125,0
17704,37,220,142,128,7
17706,106,64,0,0,0
17707,0,101,72,17,0
17709,88,0,91,0,0
17713,347,151,612,0,0
17714,85,62,165,107,71
17716,96,92,117,19,225
17718,67,210,73,44,0
17721,27,0,0,0,0
17722,20,0,0,0,0
17723,0,0,2,0,0
17724,4,0,6,0,0
17730,79,119,0,19,0
17736,13,0,0,0,0
17737,153,153,32,4,0
17739,82,59,78,6,44
17743,244,94,14,56,103
17747,0,130,50,30,6
17754,276,223,155,65,16
17757,79,0,23,4,0
17763,16,0,0,0,0
17765,38,178,142,95,0
17770,215,50,46,43,218
17775,141,91,79,51,60
17776,7,0,0,0,0
17777,155,71,43,109,4
17779,129,56,118,182,21
17783,43,20,0,0,0
17784,51,63,114,46,38
17785,119,0,18,0,0
17786,162,44,0,0,0
17791,69,83,19,58,0
17799,0,26,221,65,10
17803,86,13,0,0,0
17804,18,0,14,0,0
17807,201,148,63,244,0
17809,9,0,0,0,0
17811,68,80,65,8,162
17813,64,47,52,83,0
17818,77,0,0,0,0
17819,26,0,18,0,0
17823,0,86,49,29,0
17824,16,0,0,0,34
17827,151,0,0,0,0
17829,16,0,0,16,0
17830,5,0,0,0,0
17832,91,45,14,152,0
17839,73,50,35,38,30
17848,14,0,0,0,0
17850,37,12,0,0,0
17852,19,69,13,14,0
17855,89,123,132,155,30
17865,0,2,18,0,0
17866,62,17,0,129,8
17873,3,0,0,0,0
17874,62,59,54,48,0
17876,135,203,75,156,6
17878,46,13,0,7,0
17884,0,1,0,0,0
17886,13,0,0,0,0
17887,186,150,71,118,0
17889,35,418,202,203,74
17893,1,0,24,0,25
17898,0,0,356,0,0
17899,77,11,32,21,16
17903,23,0,29,16,60
17904,53,38,11,0,18
17908,84,49,0,0,0
17917,28,9,0,0,0
17921,7,49,52,66,0
17922,169,40,52,0,87
17930,72,0,0,0,0
17938,70,53,41,54,51
17949,65,24,87,30,0
17952,59,21,0,32,6
17954,4,0,0,0,0
17956,0,3,0,0,0
17960,89,34,0,0,0
17962,0,101,78,5,6
17968,30,0,0,0,0
17969,10,0,0,0,0
17975,85,40,26,0,0
17983,141,36,11,47,72
17984,91,7,0,0,0
17987,33,0,0,0,0
17988,20,10,0,0,0
17990,2,96,60,55,0
17991,36,21,45,31,11
17993,122,144,85,103,0
17995,10,0,0,0,0
17997,148,18,62,0,0
18001,164,56,112,131,70
18009,0,1,0,0,0
18013,192,80,168,75,0
18014,47,4,65,0,0
18015,41,40,64,13,12
18016,45,14,25,50,0
18017,26,0,0,0,0
18019,88,43,0,0,0
18025,166,123,371,211,68
18030,35,0,0,0,0
18034,30,0,0,0,0
18035,123,78,128,62,128
18037,8,0,0,0,0
18043,14,290,234,82,82
18046,57,13,4,13,0
18047,322,162,139,118,154
18048,109,107,9,35,0
18049,6,0,0,0,0
18056,0,12,0,32,4
18057,57,0,0,0,0
18063,30,0,0,0,0
18065,44,145,83,13,0
18067,165,152,162,97,5
18069,0,14,0,5,0
18070,0,9,0,0,0
18071,22,0,0,75,12
18076,319,180,153,230,73
18080,26,0,139,0,42
18081,164,31,11,0,0
18082,12,0,0,0,0
18083,100,86,96,35,0
18089,53,53,95,74,0
18091,24,120,153,6,0
18095,0,1,0,0,0
18096,74,18,44,0,0
18099,35,27,0,37,0
18102,110,94,20,103,36
18103,53,0,6,0,20
18106,51,0,9,0,0
18107,232,138,59,185,72
18116,39,0,0,0,0
18117,47,0,41,46,0
18118,80,0,0,16,0
18119,54,24,78,191,61
18120,26,0,0,0,0
18121,0,6,0,0,18
18122,116,7,55,67,0
18131,300,230,245,83,8
18133,61,142,2,0,0
18139,147,41,4,10,26
18143,182,210,89,149,27
18146,111,62,4,14,0
18148,38,17,25,26,0
18150,88,70,167,92,66
18153,77,46,0,7,0
18154,108,46,65,116,0
18157,44,70,186,39,0
18160,12,0,0,0,0
18161,16,13,0,0,0
18169,0,193,0,0,0
18170,93,31,15,30,0
18174,89,11,37,7,0
18176,111,60,0,0,0
18178,7,0,0,0,0
18179,56,29,10,29,39
18183,173,65,258,97,0
18184,98,66,129,86,50
18189,0,11,242,72,0
18192,0,9,63,234,0
18193,41,0,0,0,0
18195,15,0,0,0,0
18199,42,11,0,0,0
18203,24,15,66,13,0
18205,14,10,0,0,0
18206,75,153,88,86,41
18207,67,0,0,0,14
18210,95,56,67,19,8
18211,43,44,0,0,0
18212,3,251,0,0,0
18214,0,1,0,0,0
18215,44,19,58,30,9
18218,58,11,0,0,0
18220,155,97,66,56,0
18223,57,66,44,50,0
18225,42,0,0,0,0
18231,23,76,0,66,0
18232,127,54,50,102,82
18233,135,33,165,76,81
18236,43,52,36,38,36
18237,79,57,14,0,0
18238,27,0,0,0,13
18240,90,178,132,209,55
18247,102,82,123,0,86
18250,61,28,15,0,38
18253,74,77,58,0,8
18254,32,37,32,10,0
18257,13,0,0,0,0
18261,63,43,68,102,0
18263,13,11,0,0,0
18271,74,0,22,0,0
18275,11,0,0,0,0
18276,38,23,0,0,24
18278,60,46,337,64,7
18281,0,296,205,223,130
18282,79,48,7,10,0
18283,50,96,21,29,1
18284,9,30,0,0,0
18286,61,73,0,11,0
18287,139,173,12,25,122
18288,24,0,0,0,0
18289,0,8,0,0,0
18300,69,17,14,0,0
18306,28,13,58,17,0
18307,36,7,0,0,0
18308,49,28,77,169,3
18309,53,119,168,92,0
18311,4,0,0,0,0
18314,214,70,177,90,57
18320,8,0,0,0,0
18323,153,124,5,10,27
18327,60,29,98,0,52
18329,16,30,15,0,27
18330,34,79,67,16,57
18334,5,0,72,6,0
18336,53,4,0,14,0
18341,10,0,0,0,0
18343,1,0,0,0,0
18344,32,0,11,8,32
18347,1,0,0,0,0
18351,10,0,0,0,0
18352,2,5,0,0,0
18354,36,13,0,34,0
18358,29,26,14,0,0
18360,9,0,0,0,0
18361,55,0,0,0,14
18363,88,5,0,0,0
18369,159,137,13,110,0
18370,59,45,35,23,0
18375,33,52,0,0,0
18376,97,66,116,111,0
18380,56,73,51,36,0
18382,117,105,77,62,22
18386,30,0,0,0,0
18387,14,0,0,0,0
18388,65,35,24,0,0
18390,3,0,0,0,0
18392,46,0,0,0,0
18397,90,9,65,17,63
18398,65,53,84,40,106
18399,9,0,0,0,0
18404,108,93,146,75,56
18406,8,0,0,0,0
18407,159,0,73,0,0
18413,281,90,78,92,4
18414,3,18,34,0,0
18415,133,106,63,35,0
18418,9,5,0,0,0
18421,25,0,0,0,15
18424,22,0,0,0,0
18427,9,0,0,0,0
18434,60,36,0,0,0
18440,0,17,0,0,0
18441,73,0,0,20,0
18442,39,56,122,39,0
18444,48,5,0,0,0
18448,16,0,0,0,0
18456,31,0,0,0,0
18458,37,32,40,61,0
18465,214,56,27,78,0
18467,118,115,53,33,0
18474,7,0,0,0,0
18476,0,20,0,0,0
18478,21,12,0,0,0
18480,65,0,22,0,0
18483,38,26,172,74,14
18488,55,0,24,0,0
18489,0,267,100,112,14
18490,44,93,63,43,0
18491,46,20,0,0,0
18492,19,0,0,0,0
18496,13,0,0,0,0
18499,16,0,0,0,0
18500,0,0,19,0,0
18511,101,10,179,55,0
18514,19,0,0,0,0
18515,126,25,9,57,59
18517,6,95,116,0,45
18520,7,51,113,74,0
18521,0,0,17,0,0
18522,130,25,163,69,0
18526,144,66,12,0,0
18528,62,20,16,16,0
18529,23,0,0,0,0
18534,26,0,0,0,0
18537,57,0,26,0,0
18538,0,9,0,0,0
18543,67,78,139,60,15
18552,35,0,18,0,0
18553,49,0,0,0,0
18556,11,0,0,0,0
18557,53,60,30,136,39
18558,68,93,57,41,25
18560,1,0,0,0,0
18562,40,60,57,70,61
18566,72,120,112,93,5
18569,33,33,0,34,0
18570,1,0,0,0,0
18574,33,21,11,38,0
18576,21,126,20,82,24
18577,8,0,0,0,0
18589,9,0,0,0,0
18591,44,0,27,0,0
18594,111,74,110,96,60
18595,65,11,55,52,30
18598,90,62,128,139,21
18600,14,0,15,0,0
18601,26,44,0,118,0
18602,158,19,46,0,0
18606,0,1,0,36,0
18609,71,528,440,217,244
18612,27,9,21,13,10
18614,112,90,99,6,0
18617,98,84,122,36,0
18618,28,0,0,0,0
18622,0,62,10,13,3
18631,1,0,0,0,0
18634,177,69,90,11,154
18635,11,0,0,0,0
18636,55,33,14,38,27
18642,53,25,78,53,58
18644,90,35,0,0,0
18646,113,67,41,62,0
18647,48,38,0,1,0
18648,143,119,140,90,66
18650,22,0,0,0,0
18651,70,28,4,0,0
18652,0,1,0,0,0
18653,119,14,18,0,0
18656,52,114,65,66,0
18660,8,50,25,26,0
18666,24,0,0,0,0
18673,34,0,0,0,0
18674,68,0,0,0,0
18676,17,0,0,0,36
18678,123,9,116,7,97
18680,88,43,43,47,0
18681,52,47,30,77,66
18682,139,118,140,75,0
18684,30,0,0,0,0
18688,59,48,0,4,0
18690,87,91,0,299,19
18693,103,66,210,71,0
18695,56,8,0,0,0
18696,16,0,0,0,0
18699,1,0,0,0,0
18700,48,81,35,0,0
18710,86,13,0,0,0
18717,223,15,62,46,0
18723,74,53,3,5,0
18725,38,73,0,10,0
18729,36,66,33,0,136
18730,38,0,0,0,0
18733,113,57,25,0,8
18734,205,97,92,116,0
